id,quran_ayas_id,quran_ayas_languages_code,number,text
ENAR4609,QA4609,ENAR,4609,"Whereas the disbelievers had set up in their hearts an obstinacy – the same obstinacy of the days of ignorance – so Allah sent down His solace upon His Noble Messenger and upon the believers, and decreed upon them the words of piety, and they were more deserving and suitable for it; and Allah is the All Knowing."
ENAR4610,QA4610,ENAR,4610,"Allah has indeed made the truthful dream of His Noble Messenger, come true; indeed you will all enter the Sacred Mosque, if Allah wills, in safety – with your heads shaven or hair cut short – without fear; so He knows what you do not know, and has therefore ordained another imminent victory before this."
ENAR4611,QA4611,ENAR,4611,"It is He Who has sent His Noble Messenger with the guidance and the true religion, in order to make it prevail over all other religions; and Allah is sufficient as a Witness. (The Holy Prophet is a light from Allah.)"
ENAR4612,QA4612,ENAR,4612,"Mohammed (peace and blessings be upon him) is the Noble Messenger of Allah; and his companions are stern with the disbelievers and merciful among themselves – you will see them bowing and falling in prostration, seeking Allah’s munificence and His pleasure; their signs are on their faces, from the effects of their prostration; this trait of theirs is mentioned in the Taurat; and their trait is mentioned in the Injeel; like a cultivation that sprouted its shoot, then strengthened it, then thickened and then stood firm upon its stem, pleasing the farmer – in order to enrage the disbelievers with them; Allah has promised forgiveness and a great reward to those among them who have faith and do good deeds."
ENAR4613,QA4613,ENAR,4613,"O People who Believe! Do not advance ahead of Allah and His Noble Messenger, and fear Allah; indeed Allah is All Hearing, All Knowing."
ENAR4614,QA4614,ENAR,4614,"O People who Believe! Do not raise your voices higher than the voice of the Prophet, nor speak to him loudly the way you shout to one another, lest your deeds go to waste whilst you are unaware. (Faith will go waste due to the slightest disrespect towards the Holy Prophet – peace and blessings be upon him. To honour him is part of faith. To disrespect him is blasphemy.)"
ENAR4615,QA4615,ENAR,4615,"Indeed those who suppress their voices in the presence of Allah’s Noble Messenger, are the ones whose hearts Allah has tested for piety; for them is forgiveness, and a great reward."
ENAR4616,QA4616,ENAR,4616,Indeed most of those who call you from outside the chambers do not have sense.
ENAR4617,QA4617,ENAR,4617,"And had they been patient until you yourself came out to them, it would be better for them; and Allah is Oft Forgiving, Most Merciful."
ENAR4618,QA4618,ENAR,4618,"O People who Believe! If any miscreant brings you some tidings, verify it, lest you unknowingly cause suffering to some people, and then remain repenting for what you did."
ENAR4619,QA4619,ENAR,4619,"And know that Allah’s Noble Messenger is among you; in most of the affairs, were he to listen to you, you would surely fall into hardship, but Allah has made faith dear to you and has instilled it in your hearts, and has made disbelief and rebellion and disobedience abhorred by you; it is people like these who are on guidance."
ENAR4620,QA4620,ENAR,4620,"The munificence and favour of Allah; and Allah is All Knowing, Wise."
ENAR4621,QA4621,ENAR,4621,"And if two groups of Muslims fight against each other, reconcile them; and if one of them oppresses the other, fight against the oppressor till it returns to the command of Allah; then if it returns, reconcile between them with justice, and be fair; indeed Allah loves the equitable."
ENAR4622,QA4622,ENAR,4622,"The Muslims are brothers to each other, therefore make peace between your two brothers and fear Allah, so that you may gain mercy. (The entire Muslim nation is a single brotherhood, without any distinction for caste, creed or colour.)"
ENAR4623,QA4623,ENAR,4623,"O People who Believe! Men must not ridicule other men for it could be that the ridiculed are better than the mockers, nor must the women ridicule other women for the ridiculed women may be better than the mockers; and do not insult one another, nor assign evil nicknames; how base it is to be called a sinner after being a Muslim! And whoever does not repent – then it is they who are unjust."
ENAR4624,QA4624,ENAR,4624,"O People who Believe! Avoid excessive assumptions; indeed assumption sometimes becomes a sin, and do not seek faults, and do not slander one another; would any one among you like to eat the flesh of his dead brother? So you will hate that! And fear Allah; indeed Allah is Most Acceptor of Repentance, Most Merciful."
ENAR4625,QA4625,ENAR,4625,"O mankind! We have indeed created you from one man and one woman, and have made you into various nations and tribes so that you may know one another; indeed the more honourable among you, in the sight of Allah, is one who is more pious among you; indeed Allah is All Knowing, All Aware. (Piety is the basis of honour in Allah’s sight.)"
ENAR4626,QA4626,ENAR,4626,"The ignorant said, “We have accepted faith”; say, (O dear Prophet Mohammed – peace and blessings be upon him), “You have surely not accepted faith, but you should say ‘We have submitted’, for faith has not yet entered your hearts; and if you obey* Allah and His Noble Messenger, He will not reduce the reward of any of your deeds; indeed Allah is Oft Forgiving, Most Merciful.” (* By accepting faith and then obeying the commands)."
ENAR4627,QA4627,ENAR,4627,"The true believers are only those who accepted faith in Allah and His Noble Messenger and then did not have any doubt, and fought with their wealth and their lives in Allah’s way; it is they who are the truthful."
ENAR4628,QA4628,ENAR,4628,"Proclaim (O dear Prophet Mohammed – peace and blessings be upon him), “Are you teaching Allah your own religion? Whereas Allah knows all whatever is in the heavens and all whatever is in the earth; and Allah knows all things.”"
ENAR4629,QA4629,ENAR,4629,"They portray that they are doing a great favour to you (O dear Prophet Mohammed – peace and blessings be upon him) by having become Muslims; say, “Do not think that you have done me a favour by accepting Islam; in fact Allah has bestowed a favour upon you, for He guided you to Islam, if you are truthful.”"
ENAR4630,QA4630,ENAR,4630,Indeed Allah knows all the hidden of the heavens and the earth; and Allah is seeing your deeds.
ENAR4631,QA4631,ENAR,4631,Qaf; by oath of the Glorious Qur’an.
ENAR4632,QA4632,ENAR,4632,"Rather they were shocked that a Herald of Warning came to them from among themselves, so the disbelievers said, “This is something really strange.”"
ENAR4633,QA4633,ENAR,4633,"“When we are dead and have turned to dust, will we be raised again? That return is impossible!”"
ENAR4634,QA4634,ENAR,4634,We know all what the earth decreases from them; and with Us is a Book that retains.
ENAR4635,QA4635,ENAR,4635,"In fact they denied the Truth when it came to them, so they are now in a dilemma."
ENAR4636,QA4636,ENAR,4636,"So did they not see the sky above them – how We have made it and beautified it, and there are no cracks in it?"
ENAR4637,QA4637,ENAR,4637,"And (how) We have spread the earth, and placed mountains as anchors in it, and have grown all kinds of beautiful pairs in it?"
ENAR4638,QA4638,ENAR,4638,"A perception and an understanding, for every bondman who inclines."
ENAR4639,QA4639,ENAR,4639,"And We sent down the auspicious water from the sky, therefore producing gardens with it, and the grain that is harvested."
ENAR4640,QA4640,ENAR,4640,And high date-palms with lush fruit.
ENAR4641,QA4641,ENAR,4641,As sustenance for the bondmen; and with it We revived a dead city; this is how you will be raised.
ENAR4642,QA4642,ENAR,4642,"Before these, the people of Nooh had denied, and so did the dwellers of Rass and the Thamud."
ENAR4643,QA4643,ENAR,4643,"And the tribe of A’ad, and Firaun, and the fellowmen of Lut."
ENAR4644,QA4644,ENAR,4644,"And the Dwellers of the Woods, and the people of Tubb’a; each one of them one denied the Noble Messengers, so My promised punishment proved true."
ENAR4645,QA4645,ENAR,4645,So did We tire by creating the first time? Rather they doubt being created again.
ENAR4646,QA4646,ENAR,4646,And indeed We have created man and We know what his soul instils in him; and We are nearer to him than the hearts artery.
ENAR4647,QA4647,ENAR,4647,"When the two receiving angels receive from him, one seated on the right and one on the left."
ENAR4648,QA4648,ENAR,4648,"He does not utter a single word, without a ready recorder seated next to him."
ENAR4649,QA4649,ENAR,4649,And the hardship of death came with the truth; “This is what you were escaping from!”
ENAR4650,QA4650,ENAR,4650,And the Trumpet was blown; “This is the Day of the promised punishment.”
ENAR4651,QA4651,ENAR,4651,"And every soul came, along with a herder and a witness."
ENAR4652,QA4652,ENAR,4652,"“You were indeed neglectful of this, so We have removed the veil for you, and your eyesight is sharp this day.”"
ENAR4653,QA4653,ENAR,4653,"And his accompanying angel said, “This is the record of your deeds, available with me.”"
ENAR4654,QA4654,ENAR,4654,"It will be said to the angels, “Both of you fling every excessive ungrateful, stubborn person into hell.”"
ENAR4655,QA4655,ENAR,4655,"“The one who excessively prevented from virtue, the transgressor, the doubtful.”"
ENAR4656,QA4656,ENAR,4656,“The one who appointed another God along with Allah – so both of you fling him into the severe punishment.”
ENAR4657,QA4657,ENAR,4657,"His accompanying devil said, “Our Lord! I did not cause him to rebel, but he himself was in extreme error.”"
ENAR4658,QA4658,ENAR,4658,"He will say, “Do not dispute before Me – I had already warned you of the punishment.”"
ENAR4659,QA4659,ENAR,4659,"“With Me, the decree does not change, and nor do I oppress the bondmen.”"
ENAR4660,QA4660,ENAR,4660,"The day when We will ask hell, “Are you filled up?” and it will answer, “Are there some more?”"
ENAR4661,QA4661,ENAR,4661,"And Paradise will be brought close to the pious, not far away from them."
ENAR4662,QA4662,ENAR,4662,"This is what you are promised – for every repenting, careful person."
ENAR4663,QA4663,ENAR,4663,"Who fears the Most Gracious without seeing, and came with a heart that inclines."
ENAR4664,QA4664,ENAR,4664,"It will be said to him, “Enter it in peace; this is the day of eternity.”"
ENAR4665,QA4665,ENAR,4665,"In it for them is all that they may desire, and with Us is more than it."
ENAR4666,QA4666,ENAR,4666,"And many a generation We did destroy before them, who exceeded them in strength, therefore venturing in the cities! Is there a place to escape?"
ENAR4667,QA4667,ENAR,4667,"Indeed in this is an advice for anyone who keeps a heart, or listens attentively."
ENAR4668,QA4668,ENAR,4668,"And We have indeed created the heavens and the earth, and all what is between them, in six days; and fatigue did not even approach Us."
ENAR4669,QA4669,ENAR,4669,"Therefore (O dear prophet Mohammed – peace and blessings be upon him) patiently bear upon what they say, and praising your Lord say His Purity before the sun rises and before the sun sets."
ENAR4670,QA4670,ENAR,4670,"And say His Purity during the night, and after the customary prayers."
ENAR4671,QA4671,ENAR,4671,And listen attentively on the day when an announcer will proclaim from a place nearby.
ENAR4672,QA4672,ENAR,4672,The day when all will hear the Scream with the truth; this is the day of coming out of the graves.
ENAR4673,QA4673,ENAR,4673,"Indeed it is We Who give life, and give death, and towards Us only is the return."
ENAR4674,QA4674,ENAR,4674,"On the day when the earth will split for them, so they will come out in haste; this is the gathering – easy for Us."
ENAR4675,QA4675,ENAR,4675,"We well know what they say (O dear Prophet Mohammed – peace and blessings be upon him), and you are not one to use force over them; therefore advise him with the Qur’an, whoever fears My threat."
ENAR4676,QA4676,ENAR,4676,By oath of those which carry away while dispersing.
ENAR4677,QA4677,ENAR,4677,Then by oath of those which carry the burdens.
ENAR4678,QA4678,ENAR,4678,Then by oath of those which move with ease.
ENAR4679,QA4679,ENAR,4679,Then by oath of those which distribute by the command.
ENAR4680,QA4680,ENAR,4680,"Undoubtedly, the promise you are given is surely true."
ENAR4681,QA4681,ENAR,4681,And undoubtedly justice will surely be done.
ENAR4682,QA4682,ENAR,4682,And by oath of the decorated heaven.
ENAR4683,QA4683,ENAR,4683,You are indeed in different opinions regarding this Qur’an.
ENAR4684,QA4684,ENAR,4684,"Only those who are destined to revert, are reverted from it."
ENAR4685,QA4685,ENAR,4685,Slain be those who mould from their imaginations.
ENAR4686,QA4686,ENAR,4686,Those who have forgotten in a state of intoxication.
ENAR4687,QA4687,ENAR,4687,"They ask, “When will be the Day of Judgement?”"
ENAR4688,QA4688,ENAR,4688,It will be on the day when they will be roasted in the fire.
ENAR4689,QA4689,ENAR,4689,"And it will be said to them, “Taste your own roasting; this is what you were impatient for.”"
ENAR4690,QA4690,ENAR,4690,Indeed the pious are among Gardens and water springs.
ENAR4691,QA4691,ENAR,4691,Accepting the rewards given by their Lord; they were indeed virtuous before this.
ENAR4692,QA4692,ENAR,4692,They used to sleep only a little during the night.
ENAR4693,QA4693,ENAR,4693,And used to seek forgiveness before dawn.
ENAR4694,QA4694,ENAR,4694,And the beggar and the destitute had a share in their wealth.
ENAR4695,QA4695,ENAR,4695,And in the earth are signs for those who are certain.
ENAR4696,QA4696,ENAR,4696,And in your own selves; so can you not perceive?
ENAR4697,QA4697,ENAR,4697,"And in the heaven lies your sustenance, and the promise you are given."
ENAR4698,QA4698,ENAR,4698,"So by oath of the Lord of the heavens and the earth, this Qur’an is the Truth, in the same language that you speak."
ENAR4699,QA4699,ENAR,4699,Did the news of Ibrahim’s honourable guests reach you (O dear Prophet Mohammed – peace and blessings be upon him)?
ENAR4700,QA4700,ENAR,4700,"When they came to him and said, “Peace”; he answered, “Peace”; and thought, “These people are not familiar.”"
ENAR4701,QA4701,ENAR,4701,Then he went to his home – so he brought a healthy calf.
ENAR4702,QA4702,ENAR,4702,"He then presented it before them and said, “Do you not eat?”"
ENAR4703,QA4703,ENAR,4703,"He therefore inwardly sensed fear of them; they said, “Do not fear!”; and they gave him the glad tidings of a knowledgeable son."
ENAR4704,QA4704,ENAR,4704,"So his wife came screaming, and striking her forehead cried, “What! For a barren old woman?”"
ENAR4705,QA4705,ENAR,4705,"They said, “This is how your Lord has decreed; indeed He only is the Wise, the All Knowing.”"
ENAR4706,QA4706,ENAR,4706,"Said Ibrahim, “What is your task, O the sent angels?”"
ENAR4707,QA4707,ENAR,4707,"They said, “We have been sent towards a guilty nation.”"
ENAR4708,QA4708,ENAR,4708,“To throw upon them stones of baked clay.”
ENAR4709,QA4709,ENAR,4709,"“That are kept marked, with your Lord, for the transgressors.”"
ENAR4710,QA4710,ENAR,4710,"So We removed the people who had faith, from that town."
ENAR4711,QA4711,ENAR,4711,We therefore found just one house over there that was Muslim.
ENAR4712,QA4712,ENAR,4712,"And We kept a sign remaining in it, for those who fear the painful punishment."
ENAR4713,QA4713,ENAR,4713,"And in Moosa, when We sent him with a clear proof towards Firaun."
ENAR4714,QA4714,ENAR,4714,"In response, he turned away along with his army and said, “He is a magician or a madman.”"
ENAR4715,QA4715,ENAR,4715,"We therefore seized him and his army and threw them into the sea, while he was blaming himself."
ENAR4716,QA4716,ENAR,4716,"And in the tribe of A’ad, when we sent a dry windstorm upon them."
ENAR4717,QA4717,ENAR,4717,"It left out nothing in its path, but which it split up into fragments."
ENAR4718,QA4718,ENAR,4718,"And in the tribe of Thamud when it was told to them, “Enjoy for a while.”"
ENAR4719,QA4719,ENAR,4719,"In response they rebelled against their Lord’s command, so the thunderbolt seized them whilst they were watching."
ENAR4720,QA4720,ENAR,4720,"So they were neither able to stand up, nor were they able to take revenge."
ENAR4721,QA4721,ENAR,4721,"And before them, We destroyed the people of Nooh; they were indeed a sinning nation."
ENAR4722,QA4722,ENAR,4722,"And We have built the heaven with hands (the Divine Power), and it is We Who give the expanse."
ENAR4723,QA4723,ENAR,4723,"And We made the earth a base, so how well do We lay out!"
ENAR4724,QA4724,ENAR,4724,"And We created all things in pairs, so that you may ponder."
ENAR4725,QA4725,ENAR,4725,"“Therefore rush towards Allah; indeed I am from Him, a clear Herald of Warning towards you.”"
ENAR4726,QA4726,ENAR,4726,"“And do not appoint other deities along with Allah; indeed I am from Him, a clear Herald of Warning towards you.”"
ENAR4727,QA4727,ENAR,4727,"Similarly, whenever a Noble Messenger came to those before them they always said, “He is a magician or a madman.”"
ENAR4728,QA4728,ENAR,4728,What! Have they willed this utterance to one another? In fact they are a rebellious people.
ENAR4729,QA4729,ENAR,4729,"Therefore turn away from them (O dear Prophet Mohammed – peace and blessings be upon him), – so there is no blame upon you."
ENAR4730,QA4730,ENAR,4730,"And advise, for advice benefits the Muslims."
ENAR4731,QA4731,ENAR,4731,"And I created the jinns and men, only for them to worship Me."
ENAR4732,QA4732,ENAR,4732,"I do not ask any sustenance from them, nor wish that they give Me food."
ENAR4733,QA4733,ENAR,4733,"Indeed it is Allah, Who is the Greatest Sustainer, the Strong, the Able."
ENAR4734,QA4734,ENAR,4734,"And indeed for these unjust is also a turn of punishment, like that of their companions – so they must not ask Me to hasten."
ENAR4735,QA4735,ENAR,4735,"So ruin is for disbelievers, from their day – which they are promised."
ENAR4736,QA4736,ENAR,4736,By oath of (mount) Tur.
ENAR4737,QA4737,ENAR,4737,"And by oath of a passage, written –"
ENAR4738,QA4738,ENAR,4738,On an open record.
ENAR4739,QA4739,ENAR,4739,And by oath of the Inhabited House.
ENAR4740,QA4740,ENAR,4740,And the lofty roof.
ENAR4741,QA4741,ENAR,4741,And the sea set aflame.
ENAR4742,QA4742,ENAR,4742,Indeed your Lord’s punishment will surely take place.
ENAR4743,QA4743,ENAR,4743,No one can avert it.
ENAR4744,QA4744,ENAR,4744,A day on which the heavens will shake with a visible shaking.
ENAR4745,QA4745,ENAR,4745,And the mountains will move with a visible movement.
ENAR4746,QA4746,ENAR,4746,"So on that day, ruin is for those who deny."
ENAR4747,QA4747,ENAR,4747,Those who are playing in pursuits.
ENAR4748,QA4748,ENAR,4748,"A day when they will be pushed, forcibly shoved towards the fire of hell."
ENAR4749,QA4749,ENAR,4749,"“This is the fire, which you used to deny!”"
ENAR4750,QA4750,ENAR,4750,"“So is this magic, or are you unable to see?”"
ENAR4751,QA4751,ENAR,4751,“Enter it – now whether you patiently bear it or are impatient – it is the same for you; for you is a recompense only for what you used to do.”
ENAR4752,QA4752,ENAR,4752,Indeed the pious are in Gardens and peace.
ENAR4753,QA4753,ENAR,4753,Delighted at the bestowal of their Lord; and their Lord has saved them from the fire.
ENAR4754,QA4754,ENAR,4754,"“Eat and drink with pleasure, a reward for what you used to do.”"
ENAR4755,QA4755,ENAR,4755,"Reclining on thrones, in rows; and We have wedded them to maidens with gorgeous eyes."
ENAR4756,QA4756,ENAR,4756,"And those who accepted faith, and whose descendants followed them with faith – We have joined their descendants with them, and have not reduced anything for them from their deeds; every soul is trapped in its own deeds."
ENAR4757,QA4757,ENAR,4757,"And We aided them with fruit and meat, whatever they desire."
ENAR4758,QA4758,ENAR,4758,"In it, they accept cups from each other, in which is neither any lewdness nor any sin."
ENAR4759,QA4759,ENAR,4759,"And their boy servants shall go around them, as if they were pearls, safely hidden."
ENAR4760,QA4760,ENAR,4760,"And one of them turned towards the other, questioning."
ENAR4761,QA4761,ENAR,4761,"Saying, “Indeed before this, we were in our houses, worried.”"
ENAR4762,QA4762,ENAR,4762,"“So Allah did us a great favour, and saved us from the punishment of the flame.”"
ENAR4763,QA4763,ENAR,4763,"“Indeed we used to worship Him in our previous life; indeed He only is the Benign, the Most Merciful.”"
ENAR4764,QA4764,ENAR,4764,"Therefore (O dear Prophet Mohammed – peace and blessings be upon him), enlighten, for by the munificence of your Lord, you are neither a soothsayer nor a madman."
ENAR4765,QA4765,ENAR,4765,"Or they allege, “He is a poet – we await a calamity of the times to befall him.”"
ENAR4766,QA4766,ENAR,4766,"Proclaim, “Go on waiting – I too am waiting along with you.”"
ENAR4767,QA4767,ENAR,4767,"Is this what their senses tell them, or are they a rebellious people?"
ENAR4768,QA4768,ENAR,4768,"What! They say, “He has invented the Qur'an”? Rather they do not have faith."
ENAR4769,QA4769,ENAR,4769,"So let them bring a single discourse like it, if they are truthful."
ENAR4770,QA4770,ENAR,4770,"Have they not been created from some source, or are they themselves the creators?"
ENAR4771,QA4771,ENAR,4771,Or did they create the heavens and the earth? Rather they are not certain.
ENAR4772,QA4772,ENAR,4772,"Or do they have the treasures of your Lord, or are they the authority?"
ENAR4773,QA4773,ENAR,4773,"Or do they have any stairs, climbing upon which they eavesdrop? So their eavesdropper should bring some clear proof!"
ENAR4774,QA4774,ENAR,4774,"What! The daughters for Him, and the sons for you?"
ENAR4775,QA4775,ENAR,4775,"Or do you (O dear Prophet Mohammed – peace and blessings be upon him) ask any fee from them, so they are burdened with the penalty?"
ENAR4776,QA4776,ENAR,4776,"Or is the hidden with them, by which they pass judgements?"
ENAR4777,QA4777,ENAR,4777,Or are they planning a conspiracy? So the conspiracy will befall only upon the disbelievers.
ENAR4778,QA4778,ENAR,4778,Or do they have a God besides Allah? Purity is to Allah from their ascribing of partners to Him.
ENAR4779,QA4779,ENAR,4779,"And were they to see a portion of the sky falling, they will say, “It is a heap of clouds.”"
ENAR4780,QA4780,ENAR,4780,"Therefore leave them, until they confront their day, in which they will be stunned."
ENAR4781,QA4781,ENAR,4781,"A day on which their scheming will not benefit them at all, nor will they be helped."
ENAR4782,QA4782,ENAR,4782,"And indeed for the unjust is another punishment before this, but most of them do not know. (Punishment in the grave is proven by this verse.)"
ENAR4783,QA4783,ENAR,4783,"And be patient upon your Lord’s command, (O dear Prophet Mohammed – peace and blessings be upon him), for you are indeed in Our sight; and proclaim the Purity of your Lord while praising Him, whenever you stand."
ENAR4784,QA4784,ENAR,4784,"And proclaim His Purity during the night, and when the stars turn back."
ENAR4785,QA4785,ENAR,4785,"By oath of the beloved shining star Mohammed (peace and blessings be upon him), when he returned from the Ascent."
ENAR4786,QA4786,ENAR,4786,"Your companion did not err, nor did he go astray."
ENAR4787,QA4787,ENAR,4787,And he does not say anything by his own desire.
ENAR4788,QA4788,ENAR,4788,"It is but a divine revelation, which is revealed to him."
ENAR4789,QA4789,ENAR,4789,He has been taught by the Extremely Powerful.
ENAR4790,QA4790,ENAR,4790,The Strong; then the Spectacle inclined towards him.
ENAR4791,QA4791,ENAR,4791,And he was on the horizon of the highest heaven.
ENAR4792,QA4792,ENAR,4792,"Then the Spectacle became closer, and came down in full view."
ENAR4793,QA4793,ENAR,4793,"So the distance between the Spectacle and the beloved was only two arms’ length, or even less. (The Heavenly Journey of Prophet Mohammed – peace and blessings be upon him – was with body and soul.)"
ENAR4794,QA4794,ENAR,4794,"So Allah divinely revealed to His bondman, whatever He divinely revealed."
ENAR4795,QA4795,ENAR,4795,"The heart did not deny, what it saw. (The Holy Prophet was bestowed with seeing Allah – see also preceding verses 8, 9, 10.)"
ENAR4796,QA4796,ENAR,4796,What! So do you dispute with him regarding what he saw?
ENAR4797,QA4797,ENAR,4797,And indeed he did see the Spectacle again.
ENAR4798,QA4798,ENAR,4798,Near the lote-tree of the last boundary.
ENAR4799,QA4799,ENAR,4799,Close to which is the Everlasting Paradise.
ENAR4800,QA4800,ENAR,4800,"When the lote-tree was being enveloped, by whatever around it."
ENAR4801,QA4801,ENAR,4801,"The sight did not shift, nor did it cross the limits."
ENAR4802,QA4802,ENAR,4802,Indeed he saw the supreme signs of his Lord.
ENAR4803,QA4803,ENAR,4803,So did you observe the idols Lat and Uzza?
ENAR4804,QA4804,ENAR,4804,"And subsequently the third, the Manat?"
ENAR4805,QA4805,ENAR,4805,"What! For you the son, and for Him the daughter?"
ENAR4806,QA4806,ENAR,4806,Then that is surely a very unjust distribution!
ENAR4807,QA4807,ENAR,4807,"They are nothing but some names that you have coined, you and your forefathers – Allah has not sent any proof for them; they follow only guesses and their own desires; whereas the guidance from their Lord has come to them."
ENAR4808,QA4808,ENAR,4808,What! Will man get whatever he dreams of?
ENAR4809,QA4809,ENAR,4809,So (know that) Allah only is the Owner of all – the Hereafter and this world.
ENAR4810,QA4810,ENAR,4810,"And many an angel is in the heavens, whose intercession does not benefit the least unless Allah gives permission for whomever He wills, and whom He likes."
ENAR4811,QA4811,ENAR,4811,"Indeed those who do not believe in the Hereafter, coin the names of angels like those of females."
ENAR4812,QA4812,ENAR,4812,And they do not have any knowledge of it; they just follow assumption; and indeed assumption does not serve any purpose in place of the Truth.
ENAR4813,QA4813,ENAR,4813,Therefore turn away from whoever has turned away from Our remembrance and has desired only the life of this world.
ENAR4814,QA4814,ENAR,4814,"This is the extent of their knowledge; indeed your Lord well knows one who has strayed from His path, and He well knows one who has attained guidance."
ENAR4815,QA4815,ENAR,4815,"And to Allah only belongs all whatever is in the heavens and all whatever is in the earth, in order to repay those who do evil for what they have done, and give an excellent reward to those who do good."
ENAR4816,QA4816,ENAR,4816,"Those who avoid the cardinal sins and lewdness, except that they approached it and refrained; indeed your Lord’s mercy is limitless; He knows you very well – since He has created you from clay, and when you were foetuses in your mothers’ wombs; therefore do not, on your own, claim yourselves to be clean; He well knows who are the pious."
ENAR4817,QA4817,ENAR,4817,So did you observe him who turned away?
ENAR4818,QA4818,ENAR,4818,"And he gave a little, then refrained?"
ENAR4819,QA4819,ENAR,4819,"Does he have knowledge of the hidden, so he can foresee?"
ENAR4820,QA4820,ENAR,4820,"Did not the news reach him, of that which is mentioned in the Books of Moosa?"
ENAR4821,QA4821,ENAR,4821,"And of Ibrahim, who was most obedient?"
ENAR4822,QA4822,ENAR,4822,That no burdened soul bears another soul’s burden?
ENAR4823,QA4823,ENAR,4823,And that man will not obtain anything except what he strove for?
ENAR4824,QA4824,ENAR,4824,And that his effort will soon be scrutinised?
ENAR4825,QA4825,ENAR,4825,Then he will be fully repaid for it?
ENAR4826,QA4826,ENAR,4826,And that the end is only towards your Lord?
ENAR4827,QA4827,ENAR,4827,And that it is He Who made (you) laugh and made (you) cry?
ENAR4828,QA4828,ENAR,4828,And that it is He Who gave death and gave life?
ENAR4829,QA4829,ENAR,4829,"And that it is He Who has created the two pairs, male and female?"
ENAR4830,QA4830,ENAR,4830,"From a drop of liquid, when it is added?"
ENAR4831,QA4831,ENAR,4831,And that only upon Him is the next revival?
ENAR4832,QA4832,ENAR,4832,And that it is He Who has given wealth and contentment?
ENAR4833,QA4833,ENAR,4833,And that He only is the Lord of the star Sirius?
ENAR4834,QA4834,ENAR,4834,And that it is He Who earlier destroyed the tribe of Aad?
ENAR4835,QA4835,ENAR,4835,"And destroyed the tribe of Thamud, not sparing anyone?"
ENAR4836,QA4836,ENAR,4836,"And before them, the people of Nooh? Indeed they were more unjust and more rebellious than these!"
ENAR4837,QA4837,ENAR,4837,And that it is He Who threw down the upturned townships?
ENAR4838,QA4838,ENAR,4838,So they were covered with whatever covered them?
ENAR4839,QA4839,ENAR,4839,So O listener! Which favour of your Lord will you doubt?
ENAR4840,QA4840,ENAR,4840,"He (Prophet Mohammed – peace and blessings be upon him) is a Herald of Warning, like the former Heralds of Warning."
ENAR4841,QA4841,ENAR,4841,The approaching event has come near.
ENAR4842,QA4842,ENAR,4842,None except Allah can avert it.
ENAR4843,QA4843,ENAR,4843,So are you surprised at this fact?
ENAR4844,QA4844,ENAR,4844,"And you laugh, and do not weep!"
ENAR4845,QA4845,ENAR,4845,And you are lost in play!
ENAR4846,QA4846,ENAR,4846,"Therefore prostrate for Allah, and worship Him. (Command of Prostration # 12)"
ENAR4847,QA4847,ENAR,4847,"The Last Day came near, and the moon split apart."
ENAR4848,QA4848,ENAR,4848,"And when they see a sign, they turn away and say, “Just a customary magic!”"
ENAR4849,QA4849,ENAR,4849,"And they denied and followed their own desires, whereas each matter has been decided!"
ENAR4850,QA4850,ENAR,4850,"And indeed the news which had a lot of deterrence, came to them."
ENAR4851,QA4851,ENAR,4851,The pinnacle of wisdom – so how will the Heralds of warning provide any benefit?
ENAR4852,QA4852,ENAR,4852,Therefore turn away from them; on the day when the announcer will call towards a severe unknown matter –
ENAR4853,QA4853,ENAR,4853,"They will come out from the graves with eyes lowered, as if they were spread locusts."
ENAR4854,QA4854,ENAR,4854,"Rushing towards the caller; the disbelievers will say, “This is a tough day.”"
ENAR4855,QA4855,ENAR,4855,"Before these, the people of Nooh denied and they belied Our bondman and said, “He is a madman” and rebuffed him."
ENAR4856,QA4856,ENAR,4856,"He therefore prayed to his Lord, “I am overpowered, therefore avenge me.”"
ENAR4857,QA4857,ENAR,4857,"We therefore opened the gates of heaven, with water flowing furiously."
ENAR4858,QA4858,ENAR,4858,"And caused springs to gush out from the earth, so that the two waters met totalling a quantity that had been destined."
ENAR4859,QA4859,ENAR,4859,And We carried Nooh upon a ship of wooden planks and nails.
ENAR4860,QA4860,ENAR,4860,Sailing in front of Our sight; as a reward for the sake of one who was rejected.
ENAR4861,QA4861,ENAR,4861,And We left it as a sign – so is there one who would ponder?
ENAR4862,QA4862,ENAR,4862,"So how did My punishment turn out, and My threats?"
ENAR4863,QA4863,ENAR,4863,"And We have indeed made the Qur’an easy to memorise, so is there one who would remember?"
ENAR4864,QA4864,ENAR,4864,"The tribe of A’ad denied – so how did My punishment turn out, and My warnings?"
ENAR4865,QA4865,ENAR,4865,"We indeed sent towards them a severe windstorm, on a day the ill luck of which lasted upon them forever."
ENAR4866,QA4866,ENAR,4866,Smashing down men as if they were uprooted trunks of date palms.
ENAR4867,QA4867,ENAR,4867,"So how did My punishment turn out, and My warnings?"
ENAR4868,QA4868,ENAR,4868,"And We have indeed made the Qur’an easy to memorise, so is there one who would remember?"
ENAR4869,QA4869,ENAR,4869,The tribe of Thamud denied the Noble Messengers.
ENAR4870,QA4870,ENAR,4870,"So they said, “What! Shall we follow a man from among us? If we do, we are indeed astray, and insane!”"
