id,quran_ayas_id,quran_ayas_languages_code,number,text
URAA5728,QA5728,URAA,5728,جب کہ مقدس وادی طویٰ میں اس کے رب نے اسےپکارا
URAA5729,QA5729,URAA,5729,فرعون کے پاس جاؤ کیونکہ اس نے سرکشی کی ہے
URAA5730,QA5730,URAA,5730,پس کہو کیا تیری خواہش ہے کہ تو پاک ہو
URAA5731,QA5731,URAA,5731,اور میں تجھے تیرے رب کی طرف راہ بتاؤں کہ تو ڈرے
URAA5732,QA5732,URAA,5732,پس اس نے اس کو بڑی نشانی دکھائی
URAA5733,QA5733,URAA,5733,تو اس نے جھٹلایا اور نافرمانی کی
URAA5734,QA5734,URAA,5734,پھر کوشش کرتا ہوا واپس لوٹا
URAA5735,QA5735,URAA,5735,پھر اس نے سب کو جمع کیا پھر پکارا
URAA5736,QA5736,URAA,5736,پھر کہا کہ میں تمہارا سب سے برتر رب ہوں
URAA5737,QA5737,URAA,5737,پھر الله نے اس کو آخرت اور دنیا کے عذاب میں پکڑ لیا
URAA5738,QA5738,URAA,5738,بے شک اس میں اس کے لیے عبرت ہے جو ڈرتا ہے
URAA5739,QA5739,URAA,5739,کیا تمہارا بنانا بڑی بات ہے یا آسمان کا جس کو ہم نے بنایا ہے
URAA5740,QA5740,URAA,5740,ا سکی چھت بلند کی پھر اس کو سنوارا
URAA5741,QA5741,URAA,5741,اور اس کی رات اندھیری کی اور اس کے دن کو ظاہر کیا
URAA5742,QA5742,URAA,5742,اور اس کے بعد زمین کو بچھا دیا
URAA5743,QA5743,URAA,5743,اس سے اس کا پانی اور اس کا چارا نکالا
URAA5744,QA5744,URAA,5744,او رپہاڑوں کو خوب جما دیا
URAA5745,QA5745,URAA,5745,تمہارے لیے اور تمہارے چار پایوں کے لیے سامان حیات ہے
URAA5746,QA5746,URAA,5746,پس جب وہ بڑا حادثہ آئے گا
URAA5747,QA5747,URAA,5747,جس دن انسان اپنے کیے کو یاد کرے گا
URAA5748,QA5748,URAA,5748,اور ہر دیکھنے والے کے لیے دوزخ سامنے لائی جائے گی
URAA5749,QA5749,URAA,5749,سو جس نے سرکشی کی
URAA5750,QA5750,URAA,5750,اور دنیا کی زندگی کو ترجیح دی
URAA5751,QA5751,URAA,5751,سو بے شک اس کا ٹھکانا دوزخ ہی ہے
URAA5752,QA5752,URAA,5752,اور لیکن جو اپنے رب کے سامنے کھڑا ہونے سے ڈرتارہا اور اس نے اپنے نفس کو بری خواہش سے روکا
URAA5753,QA5753,URAA,5753,سو بے شک اس کا ٹھکانا بہشت ہی ہے
URAA5754,QA5754,URAA,5754,آپ سے قیامت کی بابت پوچھتے ہیں کہ اس کا قیام کب ہوگا
URAA5755,QA5755,URAA,5755,آپ کو اس کےذکر سے کیا واسطہ
URAA5756,QA5756,URAA,5756,اس کے علم کی انتہا آپ کے رب ہی کی طرف ہے
URAA5757,QA5757,URAA,5757,بے شک آپ تو صرف اس کو ڈرانے والے ہیں جو اس سے ڈرتا ہے
URAA5758,QA5758,URAA,5758,جس دن اسے دیکھ لیں گے (تو یہی سمجھیں گے کہ دنیا میں) گویا ہم ایک شام یا اس کی صبح تک ٹھیرے تھے
URAA5759,QA5759,URAA,5759,پیغمبر چین بجیں ہوئے اور منہ موڑ لیا
URAA5760,QA5760,URAA,5760,کہ ان کے پاس ایک اندھا آیا
URAA5761,QA5761,URAA,5761,اور آپ کو کیا معلوم کہ شاید وہ پاک ہوجائے
URAA5762,QA5762,URAA,5762,یا وہ نصیحت پکڑ لے تو اس کو نصیحت نفع دے
URAA5763,QA5763,URAA,5763,لیکن وہ جو پروا نہیں کرتا
URAA5764,QA5764,URAA,5764,سو آپ کے لیے توجہ کرتے ہیں
URAA5765,QA5765,URAA,5765,حالانکہ آپ پر اس کےنہ سدھرنے کا کوئی الزام نہیں
URAA5766,QA5766,URAA,5766,اور لیکن جو آپ کے پاس دوڑتا ہوا آیا
URAA5767,QA5767,URAA,5767,اور وہ ڈر رہا ہے
URAA5768,QA5768,URAA,5768,تو آپ اس سے بے پروائی کرتے ہیں
URAA5769,QA5769,URAA,5769,ایسا نہیں چاہیئے بے شک یہ تو ایک نصیحت ہے
URAA5770,QA5770,URAA,5770,پس جو چاہے اس کو یاد کرے
URAA5771,QA5771,URAA,5771,وہ عزت والے صحیفوں میں ہے
URAA5772,QA5772,URAA,5772,جو بلند مرتبہ اور پاک ہیں
URAA5773,QA5773,URAA,5773,ان لکھنے والوں کے ہاتھوں میں
URAA5774,QA5774,URAA,5774,جو بڑے بزرگ نیکو کار ہیں
URAA5775,QA5775,URAA,5775,انسان پر خدا کی مار وہ کیسا ناشکرا ہے
URAA5776,QA5776,URAA,5776,اس نے کس چیز سے اس کو بنایا
URAA5777,QA5777,URAA,5777,ایک بوند سے اس کوبنایا پھر اس کا اندزہ ٹھیرایا
URAA5778,QA5778,URAA,5778,پھراس پر راستہ آسان کر دیا
URAA5779,QA5779,URAA,5779,پھر اس کو موت دی پھر اس کو قبر میں رکھوایا
URAA5780,QA5780,URAA,5780,پھر جب چاہے گا اٹھا کر کھڑا کرے گا
URAA5781,QA5781,URAA,5781,ایسا نہیں چاہیئے اس نے تعمیل نہیں کی جو اس کو حکم دیا تھا
URAA5782,QA5782,URAA,5782,پس انسان کو اپنے کھانے کی طرف غور کرنا چاہیئے
URAA5783,QA5783,URAA,5783,کہ ہم نے اوپر سے مینہ برسایا
URAA5784,QA5784,URAA,5784,پھر ہم نے زمین کو چیر کر پھاڑا
URAA5785,QA5785,URAA,5785,پھر ہم نے اس میں اناج ا گایا
URAA5786,QA5786,URAA,5786,اورانگور اور ترکاریاں
URAA5787,QA5787,URAA,5787,اور زیتون اور کھجور
URAA5788,QA5788,URAA,5788,اور گھنے باغ
URAA5789,QA5789,URAA,5789,اور میوے اور گھاس
URAA5790,QA5790,URAA,5790,تمہارے لیے اور تمہارے چار پایوں کے لیے سامان حیات
URAA5791,QA5791,URAA,5791,پھر جس وقت کانوں کا بہرا کرنے والا شور برپا ہوگا
URAA5792,QA5792,URAA,5792,جس دن آدمی اپنے بھائی سے بھاگے گا
URAA5793,QA5793,URAA,5793,اور اپنی ماں اور باپ سے
URAA5794,QA5794,URAA,5794,اور اپنی بیوی اوراپنے بیٹوں سے
URAA5795,QA5795,URAA,5795,ہر شخص کی ایسی حالت ہوگی جو اس کو اوروں کی طرف سے بے پروا کر دے گی
URAA5796,QA5796,URAA,5796,اورکچھ چہرے اس دن چمک رہے ہوں گے
URAA5797,QA5797,URAA,5797,ہنستے ہوئے خوش و خرم
URAA5798,QA5798,URAA,5798,اور کچھ چہرے اس دن ایسے ہوں گے کہ ان پر گرد پڑی ہو گی
URAA5799,QA5799,URAA,5799,ان پر سیاہی چھا رہی ہو گی
URAA5800,QA5800,URAA,5800,یہی لوگ ہیں منکر نافرمان
URAA5801,QA5801,URAA,5801,جب سورج کی روشنی لپیٹی جائے
URAA5802,QA5802,URAA,5802,اور جب ستارے گر جائیں
URAA5803,QA5803,URAA,5803,اور جب پہاڑ چلائے جائیں
URAA5804,QA5804,URAA,5804,اور جب دس مہینے کی گابھن اونٹنیاں چھوڑ دی جائیں
URAA5805,QA5805,URAA,5805,اور جب جنگلی جانور اکھٹے ہوجائیں
URAA5806,QA5806,URAA,5806,اور جب سمندر جوش دیئے جائیں
URAA5807,QA5807,URAA,5807,اور جب جانیں جسموں سے ملائی جائیں
URAA5808,QA5808,URAA,5808,اور جب زندہ درگور لڑکی سے پوچھا جائے
URAA5809,QA5809,URAA,5809,کہ کس گناہ پر ماری گئی تھی
URAA5810,QA5810,URAA,5810,اور جب اعمال نامے کھل جائیں
URAA5811,QA5811,URAA,5811,اور آسمان کا پوست اتارا جائے
URAA5812,QA5812,URAA,5812,اورجب دوزخ دھکائی جائے
URAA5813,QA5813,URAA,5813,اورجب جنت قریب لائی جائے
URAA5814,QA5814,URAA,5814,تو ہر شخص جان لے گا کہ وہ کیا لے کر آیا ہے
URAA5815,QA5815,URAA,5815,پس میں قسم کھاتا ہوں پیچھے ہٹنے والے
URAA5816,QA5816,URAA,5816,سیدھے چلنے والے غیب ہو جانے والے ستارو ں کی
URAA5817,QA5817,URAA,5817,اور قسم ہے رات کی جب وہ جانے لگے
URAA5818,QA5818,URAA,5818,اور قسم ہے صبح کی جب وہ آنے لگے
URAA5819,QA5819,URAA,5819,بے شک یہ قرآن ایک معزز رسول کا لایا ہوا ہے
URAA5820,QA5820,URAA,5820,جو بڑا طاقتور ہے عرش کے مالک کے نزدیک بڑے رتبہ والا ہے
URAA5821,QA5821,URAA,5821,وہاں کا سردار امانت دار ہے
URAA5822,QA5822,URAA,5822,اور تمہارا رفیق کوئی دیوانہ نہیں ہے
URAA5823,QA5823,URAA,5823,اور اس نے اس کو کُھلے کنارے پر دیکھا بھی ہے
URAA5824,QA5824,URAA,5824,اور وہ غیب کی باتوں پر بخیل نہیں ہے
URAA5825,QA5825,URAA,5825,اور وہ کسی شیطان مردود کا قول نہیں ہے
URAA5826,QA5826,URAA,5826,پس تم کہاں چلے جا رہے ہو
URAA5827,QA5827,URAA,5827,یہ تو جہان بھرکے لیے نصیحت ہی نصیحت ہے
URAA5828,QA5828,URAA,5828,اس کے لیے جو تم میں سے سیدھا چلنا چاہے
URAA5829,QA5829,URAA,5829,اور تم توجب ہی چاہو گے کہ جب الله چاہے گا جو تمام جہان کا رب ہے
URAA5830,QA5830,URAA,5830,جب آسمان پھٹ جائے
URAA5831,QA5831,URAA,5831,اورجب ستارے جھڑ جائیں
URAA5832,QA5832,URAA,5832,اور جب سمندر ابل پڑیں
URAA5833,QA5833,URAA,5833,اور جب قبریں اکھاڑ دی جائیں
URAA5834,QA5834,URAA,5834,تب ہر شخص جان لے گا کہ کیا آگے بھیجا اور کیا پیچھے چھوڑ آیا
URAA5835,QA5835,URAA,5835,اے انسان تجھے اپنے رب کریم کے بارے میں کس چیز نے مغرور کر دیا
URAA5836,QA5836,URAA,5836,جس نے تجھے پیدا کیا پھر تجھے ٹھیک کیا پھر تجھے برابر کیا
URAA5837,QA5837,URAA,5837,جس صورت میں چاہا تیرے اعضا کو جوڑ دیا
URAA5838,QA5838,URAA,5838,نہیں نہیں بلکہ تم جزا کو نہیں مانتے
URAA5839,QA5839,URAA,5839,اور بے شک تم پر محافظ ہیں
URAA5840,QA5840,URAA,5840,عزت والے اعمال لکھنے والے
URAA5841,QA5841,URAA,5841,وہ جانتے ہیں جو تم کرتے ہو
URAA5842,QA5842,URAA,5842,بےشک نیک لوگ نعمت میں ہوں گے
URAA5843,QA5843,URAA,5843,اور بے شک نافرمان دوزخ میں ہوں گے
URAA5844,QA5844,URAA,5844,انصاف کے دن اس میں داخل ہوں گے
URAA5845,QA5845,URAA,5845,اور وہ اس سے کہیں جانے نہ پائیں گے
URAA5846,QA5846,URAA,5846,اورتجھے کیا معلوم انصاف کا دن کیا ہے
URAA5847,QA5847,URAA,5847,پھر تجھے کیا خبر کہ انصاف کا دن کیا ہے
URAA5848,QA5848,URAA,5848,جس دن کوئی کسی کے لیے کچھ بھی نہ کر سکے گااور اس دن الله ہی کا حکم ہوگا
URAA5849,QA5849,URAA,5849,کم تولنے والوں کے لیے تباہی ہے
URAA5850,QA5850,URAA,5850,وہ لوگ کہ جب لوگوں سے ماپ کر لیں تو پورا کریں
URAA5851,QA5851,URAA,5851,اور جب ان کو ماپ کر یا تول کردیں توگھٹا کر دیں
URAA5852,QA5852,URAA,5852,کیا وہ خیال نہیں کرتے کہ وہ اٹھائے جائیں گے
URAA5853,QA5853,URAA,5853,اس بڑے دن کے لیے
URAA5854,QA5854,URAA,5854,جس دن سب لوگ رب العالمین کے سامنے کھڑے ہو ں گے
URAA5855,QA5855,URAA,5855,ہر گز ایسا نہیں چاہیے بے شک نافرمانوں کے اعمال نامے سجین میں ہیں
URAA5856,QA5856,URAA,5856,اور آپ کو کیا خبر کہ سجین کیا ہے
URAA5857,QA5857,URAA,5857,ایک دفتر ہے جس میں لکھا جاتا ہے
URAA5858,QA5858,URAA,5858,اس دن جھٹلانے والوں کے لئے تباہی ہے
URAA5859,QA5859,URAA,5859,وہ جو انصاف کے دن کو جھٹلاتے ہیں
URAA5860,QA5860,URAA,5860,اور اس کو وہی جھٹلاتا ہے جو حد سے بڑھا ہوا گناہگار ہے
URAA5861,QA5861,URAA,5861,جب اس پر ہماری آیتیں پڑھی جاتی ہیں تو کہتا ہے پہلوں کی کہانیاں ہیں
URAA5862,QA5862,URAA,5862,ہر گز نہیں بلکہ ان کے (بڑے) کاموں سے ان کے دلو ں پر زنگ لگ گیا ہے
URAA5863,QA5863,URAA,5863,ہر گز نہیں بے شک وہ اپنے رب سے اس دن روک دیئے جائیں گے
URAA5864,QA5864,URAA,5864,پھر بے شک وہ دوزخ میں گرنے والے ہیں
URAA5865,QA5865,URAA,5865,پھر کہا جائے گا کہ یہی ہے وہ جسے تم جھٹلاتے تھے
URAA5866,QA5866,URAA,5866,ہر گز نہیں بےشک نیکوں کے اعمال نامے علییں میں ہیں
URAA5867,QA5867,URAA,5867,اور آپ کو کیا خبر کہ علیّین کیا ہے
URAA5868,QA5868,URAA,5868,ایک دفتر ہے جس میں لکھا جاتا ہے
URAA5869,QA5869,URAA,5869,اسے مقرب فرشتے دیکھتے ہیں
URAA5870,QA5870,URAA,5870,بے شک نیکو کار جنت میں ہوں گے
URAA5871,QA5871,URAA,5871,تختوں پر بیٹھے دیکھ رہے ہوں گے
URAA5872,QA5872,URAA,5872,آپ ان کے چہروں میں نعمت کی تازگی معلوم کریں گے
URAA5873,QA5873,URAA,5873,ان کو خالص شراب مہر لگی ہوئی پلائی جائے گی
URAA5874,QA5874,URAA,5874,اس کی مہر مشک کی ہو گی اور رغبت کرنے والوں کو اس کی رغبت کرنی چاہیئے
URAA5875,QA5875,URAA,5875,اور اس میں تسنیم ملی ہو گی
URAA5876,QA5876,URAA,5876,وہ ایک چشمہ ہے اس میں سےمقرب پئیں گے
URAA5877,QA5877,URAA,5877,بے شک نافرمان (دنیا میں) ایمان داروں سے ہنسی کیا کرتے تھے
URAA5878,QA5878,URAA,5878,اور جب ان کے پاس سے گزرتے تو آپس میں آنکھ سے اشارے کرتے تھے
URAA5879,QA5879,URAA,5879,اور جب اپنے گھر والوں کے پاس لوٹ کر جاتے تو ہنستے ہوئے جاتے تھے
URAA5880,QA5880,URAA,5880,اور جب ان کو دیکھتے تو کہتے بے شک یہی گمراہ ہیں
URAA5881,QA5881,URAA,5881,حالانکہ وہ ان پر نگہبان بنا کر نہیں بھیجے گئے تھے
URAA5882,QA5882,URAA,5882,پس آج وہ لوگ جو ایمان لائے کفار سے ہنس رہے ہوں گے
URAA5883,QA5883,URAA,5883,تختوں پر بیٹھے دیکھ رہے ہوں گے
URAA5884,QA5884,URAA,5884,آیا کافروں کو بدلہ دیا گیا ہے ان اعمال کا جو وہ کیا کرتے تھے
URAA5885,QA5885,URAA,5885,جب آسمان پھٹ جائے گا
URAA5886,QA5886,URAA,5886,اور اپنے رب کا حکم سن لے گا اور وہ اسی لائق ہے
URAA5887,QA5887,URAA,5887,اور جب زمین پھیلا دی جائے گی
URAA5888,QA5888,URAA,5888,اور جو کچھ اس میں ہے ڈال دے گی اور خالی ہو جائے گی
URAA5889,QA5889,URAA,5889,اور اپنے رب کا حکم سن لے گی اور وہ اسی لائق ہے
URAA5890,QA5890,URAA,5890,اے انسان تو اپنے رب کے پاس پہنچنے تک کام میں کوشش کر رہا ہے پھر اس سے جا ملے گا
URAA5891,QA5891,URAA,5891,پھر جس کا اعمال نامہ اس کے دائیں ہاتھ میں دیا گیا
URAA5892,QA5892,URAA,5892,تو اس سے آسانی کے ساتھ حساب لیا جائے گا
URAA5893,QA5893,URAA,5893,اور وہ اپنے اہل و عیال میں خوش واپس آئے گا
URAA5894,QA5894,URAA,5894,اور لیکن جس کو نامہٴ اعمال پیٹھ پیچھے سے دیا گیا
URAA5895,QA5895,URAA,5895,تو وہ موت کو پکارے گا
URAA5896,QA5896,URAA,5896,اور دوزخ میں داخل ہوگا
URAA5897,QA5897,URAA,5897,بے شک وہ اپنے اہل و عیال میں بڑا خوش و خرم تھا
URAA5898,QA5898,URAA,5898,بے شک اس نے سمجھ لیا تھا کہ ہر گز نہ لوٹ کر جائے گا
URAA5899,QA5899,URAA,5899,کیوں نہیں بے شک اس کا رب تو اس کو دیکھ رہا تھا
URAA5900,QA5900,URAA,5900,پس شام کی سرخی کی قسم ہے
URAA5901,QA5901,URAA,5901,اور رات کی اور جو کچھ اس نے سمیٹا
URAA5902,QA5902,URAA,5902,اور چاند کی جب کہ وہ پورا ہوجائے
URAA5903,QA5903,URAA,5903,کہ تمہیں ایک منزل سے دوسری منزل پر چڑھنا ہوگا
URAA5904,QA5904,URAA,5904,پھر انہیں کیا ہو گیا کہ ایمان نہیں لاتے
URAA5905,QA5905,URAA,5905,اور جب ان پر قرآن پڑھا جائے تو سجدہ نہیں کرتے
URAA5906,QA5906,URAA,5906,بلکہ جو لوگ منکر ہیں جھٹلاتے ہیں
URAA5907,QA5907,URAA,5907,اور الله خوب جانتا ہے وہ جو (دل میں) محفوظ رکھتے ہیں
URAA5908,QA5908,URAA,5908,پس انہیں دردناک عذاب کی خوشخبری دے دو
URAA5909,QA5909,URAA,5909,مگر جو لوگ ایمان لائے اورانہوں نے نیک عمل کیے ان کے لیے بے انتہا اجر ہے
URAA5910,QA5910,URAA,5910,آسمان کی قسم ہے جس میں برج ہیں
URAA5911,QA5911,URAA,5911,اوراس دن کی جس کا وعدہ کیا گیا ہے
URAA5912,QA5912,URAA,5912,اور اس دن کی جو حاضر ہوتا ہے اور اس کی جس کے پاس حاضر ہوتے ہیں
URAA5913,QA5913,URAA,5913,خندقوں والے ہلاک ہوئے
URAA5914,QA5914,URAA,5914,جس میں آگ تھی بہت ایندھن والی
URAA5915,QA5915,URAA,5915,جب کہ وہ اس کے کنارو ں پر بیٹھے ہوئے تھے
URAA5916,QA5916,URAA,5916,اور وہ ایمانداروں سے جو کچھ کر رہے تھے اس کو دیکھ رہے تھے
URAA5917,QA5917,URAA,5917,اور ان سے اسی کا توبدلہ لے رہے تھے کہ وہ الله زبردست خوبیوں والے پر ایمان لائے تھے
URAA5918,QA5918,URAA,5918,وہ کہ جس کے قبضہ میں آسمان اور زمین ہیں اور الله ہر چیز پر شاہد ہے
URAA5919,QA5919,URAA,5919,بے شک جنہوں نے ایمان دار مردوں اور ایمان دار عورتوں کو ستایا پھر توبہ نہ کی تو ان کے لیے جہنم کا عذاب ہے اور ان کے لیے جلانے والا عذاب ہے
URAA5920,QA5920,URAA,5920,بے شک جو لوگ ایمان لائے اور انہوں نے نیک کام بھی کیے ان کے لیے باغ ہیں جن کے نیچے نہریں بہتی ہوں گی یہی بڑی کامیابی ہے
URAA5921,QA5921,URAA,5921,بے شک تیرے رب کی پکڑ بھی سخت ہے
URAA5922,QA5922,URAA,5922,بے شک وہی پہلے پیدا کرتا ہے اور دوبارہ پیدا کرے گا
URAA5923,QA5923,URAA,5923,اور وہی ہے بخشنے والا محبت کرنے والا
URAA5924,QA5924,URAA,5924,عرش کا مالک بڑی شان والا
URAA5925,QA5925,URAA,5925,جو چاہے کرنے والا
URAA5926,QA5926,URAA,5926,کیا آپ کے پاس لشکروں کا حال پہنچا
URAA5927,QA5927,URAA,5927,فرعون اور ثمود کے
URAA5928,QA5928,URAA,5928,بلکہ منکر تو جھٹلانے میں لگے ہوئے ہیں
URAA5929,QA5929,URAA,5929,اور الله ہر طرف سے ان کو گھیرے ہوئے ہے
URAA5930,QA5930,URAA,5930,بلکہ وہ قرآن ہے بڑی شان والا
URAA5931,QA5931,URAA,5931,لوح محفوظ میں (لکھا ہوا ہے)
URAA5932,QA5932,URAA,5932,آسمان کی قسم ہے اور رات کو آنے والے کی
URAA5933,QA5933,URAA,5933,اور آپ کو کیا معلوم رات کو آنے والا کیا ہے
URAA5934,QA5934,URAA,5934,وہ چمکتا ہوا ستارہ ہے
URAA5935,QA5935,URAA,5935,ایسی کوئی بھی جان نہیں کہ جس پر ایک محافظ مقرر نہ ہو
URAA5936,QA5936,URAA,5936,پس انسان کو دیکھنا چاہیے کہ وہ کس چیز سے پیدا کیا گیا ہے
URAA5937,QA5937,URAA,5937,ایک اچھلتے ہوئے پانی سے پیدا کیا گیا ہے
URAA5938,QA5938,URAA,5938,جو پیٹھ اور سینے کی ہڈیوں کے درمیان سے نکلتا ہے
URAA5939,QA5939,URAA,5939,بے شک وہ اس کے لوٹانے پر قادر ہے
URAA5940,QA5940,URAA,5940,جس دن بھید ظاہر کیے جائیں گے
URAA5941,QA5941,URAA,5941,تو اس کے لیے نہ کوئی طاقت ہو گی اور نہ کوئی مددگار
URAA5942,QA5942,URAA,5942,آسمان اور بارش والے کی قسم ہے
URAA5943,QA5943,URAA,5943,اور زمین کی جو پھٹ جاتی ہے
URAA5944,QA5944,URAA,5944,بے شک قرآن قطعی بات ہے
URAA5945,QA5945,URAA,5945,اوروہ ہنسی کی بات نہیں ہے
URAA5946,QA5946,URAA,5946,بے شک وہ ایک تدبیر کر رہے ہیں
URAA5947,QA5947,URAA,5947,اور میں بھی ایک تدبیر کر رہا ہوں
URAA5948,QA5948,URAA,5948,پس کافرو ں کو تھوڑے دنوں کی مہلت دے دو
URAA5949,QA5949,URAA,5949,اپنے رب کے نام کی تسبیح کیا کر جو سب سے اعلیٰ ہے
URAA5950,QA5950,URAA,5950,وہ جس نے پیدا کیا پھر ٹھیک بنایا
URAA5951,QA5951,URAA,5951,اور جس نے اندازہ ٹھہرایا پھر راہ دکھائی
URAA5952,QA5952,URAA,5952,اور وہ جس نے چارہ نکالا
URAA5953,QA5953,URAA,5953,پھر اس کو خشک چورا سیاہ کر دیا
URAA5954,QA5954,URAA,5954,البتہ ہم آپ کو پڑھائیں گے پھر آپ نہ بھولیں گے
URAA5955,QA5955,URAA,5955,مگر جو الله چاہے بے شک وہ ہرظاہر اور چھپی بات کو جانتا ہے
URAA5956,QA5956,URAA,5956,اور ہم آپ کو آسان شریعت کے سمجھنے کی توفیق دیں گے
URAA5957,QA5957,URAA,5957,پس آپ نصیحت کیجیئے اگر نصیحت فائدہ دے
URAA5958,QA5958,URAA,5958,جو الله سے ڈرتا ہے وہ جلدی سمجھ جائے گا
URAA5959,QA5959,URAA,5959,اور اس سے بڑا بدنصیب الگ رہے گا
URAA5960,QA5960,URAA,5960,جو سخت آگ میں داخل ہوگا
URAA5961,QA5961,URAA,5961,پھر اس میں نہ تو مرے گا اور نہ جیئے گا
URAA5962,QA5962,URAA,5962,بے شک وہ کامیاب ہوا جو پاک ہو گیا
URAA5963,QA5963,URAA,5963,اور اپنے رب کا نام یاد کیا پھر نماز پڑھی
URAA5964,QA5964,URAA,5964,بلکہ تم تودنیا کی زندگی کو ترجیح دیتے ہو
URAA5965,QA5965,URAA,5965,حالانکہ آخرت بہتر اور زیادہ پائدار ہے
URAA5966,QA5966,URAA,5966,بے شک یہی پہلے صحیفوں میں ہے
URAA5967,QA5967,URAA,5967,(یعنی) ابراھیم اور موسیٰ کے صحیفوں میں
URAA5968,QA5968,URAA,5968,کیا آپ کے پاس سب پرچھا جانے والی (قیامت) کا حال پہنچا
URAA5969,QA5969,URAA,5969,کئی چہرو ں پر اس دن ذلت برس رہی ہوگی
URAA5970,QA5970,URAA,5970,محنت کرنے والے تھکنے والے
URAA5971,QA5971,URAA,5971,دھکتی ہوئی آگ میں کریں گے
URAA5972,QA5972,URAA,5972,انہیں ابلتے ہوئے چشمے سے پلایا جائے گا
URAA5973,QA5973,URAA,5973,ان کے لیے کوئی کھانا سوائے کانٹے دار جھاڑی کے نہ ہوگا
URAA5974,QA5974,URAA,5974,جو نہ فربہ کرتی ہے اور نہ بھوک کود ور کرتی ہے
URAA5975,QA5975,URAA,5975,کئی منہ اس دن ہشاش بشاش ہوں گے
URAA5976,QA5976,URAA,5976,اپنی کوشش سے خوش ہوں گے
URAA5977,QA5977,URAA,5977,اونچے باغ میں ہوں گے
URAA5978,QA5978,URAA,5978,وہاں کوئی لغو بات نہیں سنیں گے
URAA5979,QA5979,URAA,5979,وہاں ایک چشمہ جاری ہوگا
URAA5980,QA5980,URAA,5980,وہاں اونچے اونچے تخت ہوں گے
URAA5981,QA5981,URAA,5981,اور آبخورے سامنے چنے ہوئے
URAA5982,QA5982,URAA,5982,اورگاؤ تکیے قطار سے لگے ہوئے
URAA5983,QA5983,URAA,5983,اور مخملی فرش بچھے ہوئے
URAA5984,QA5984,URAA,5984,پھر کیا وہ اونٹوں کی طرف نہیں دیکھتے کہ کیسے بنائے گئے ہیں
URAA5985,QA5985,URAA,5985,اور آسمان کی طرف کہ کیسے بلند کیے گئے ہیں
URAA5986,QA5986,URAA,5986,اور پہاڑوں کی طرف کہ کیسے کھڑے کیے گئے ہیں
URAA5987,QA5987,URAA,5987,اور زمین کی طرف کہ کیسے بچھائی گئی ہے
URAA5988,QA5988,URAA,5988,پس آپ نصیحت کیجئے بے شک آپ تو نصیحت کرنے والے ہیں
URAA5989,QA5989,URAA,5989,آپ ان پر کوئی داروغہ نہیں ہیں
URAA5990,QA5990,URAA,5990,مگر جس نے منہ موڑا اورانکار کیا
URAA5991,QA5991,URAA,5991,سو اسے الله بہت بڑا عذاب دے گا
URAA5992,QA5992,URAA,5992,بےشک ہماری طرف ہی ان کو لوٹ کر آنا ہے
URAA5993,QA5993,URAA,5993,پھر ہمارےہی ذمہ ان کا حساب لینا ہے
URAA5994,QA5994,URAA,5994,فجر کی قسم ہے
URAA5995,QA5995,URAA,5995,اور دس راتوں کی
URAA5996,QA5996,URAA,5996,اور جفت اور طاق کی
URAA5997,QA5997,URAA,5997,اور رات کی جب وہ گزر جائے
URAA5998,QA5998,URAA,5998,ان چیزو ں کی قسم عقلمندوں کے واسطے معتبر ہے
URAA5999,QA5999,URAA,5999,کیا آپ نے نہیں دیکھا کہ آپ کے رب نے عاد کے ساتھ کیا سلوک کیا
URAA6000,QA6000,URAA,6000,جو نسل ارم سے ستونوں والے تھے
URAA6001,QA6001,URAA,6001,کہ ان جیسا شہرو ں میں پیدا نہیں کیا گیا
URAA6002,QA6002,URAA,6002,اور ثمود کے ساتھ جنہوں نے پتھروں کو وادی میں تراشا تھا
URAA6003,QA6003,URAA,6003,اور فرعون میخوں والوں کے ساتھ
URAA6004,QA6004,URAA,6004,ان سب نے ملک میں سرکشی کی
URAA6005,QA6005,URAA,6005,پھر انہوں نے بہت فساد پھیلایا
URAA6006,QA6006,URAA,6006,پھر ان پر تیرے رب نے عذاب کا کوڑا پھینکا
URAA6007,QA6007,URAA,6007,بے شک آپ کا رب تاک میں ہے
URAA6008,QA6008,URAA,6008,لیکن انسان تو ایسا ہے کہ جب اسے اس کا رب آزماتا ہے پھر اسے عزت اور نعمت دیتا ہے تو کہتا ہے کہ میرے رب نے مجھے عزت بخشی ہے
URAA6009,QA6009,URAA,6009,لیکن جب اسے آزماتا ہے پھر اس پر اس کی روزی تنگ کر تا ہے تو کہتا ہے میرے رب نے مجھے ذلیل کر دیا
URAA6010,QA6010,URAA,6010,ہرگز نہیں بلکہ تم یتیم کی عزت نہیں کرتے
URAA6011,QA6011,URAA,6011,اور نہ مسکین کو کھانا کھلانے کی ترغیب دیتے ہو
URAA6012,QA6012,URAA,6012,اور میت کا ترکہ سب سمیٹ کر کھا جاتے ہو
URAA6013,QA6013,URAA,6013,اور مال سے بہت زیادہ محبت رکھتے ہو
URAA6014,QA6014,URAA,6014,ہرگز نہیں جب زمین کوٹ کوٹ کر ریزہ ریزہ کر دی جائے گی
URAA6015,QA6015,URAA,6015,اور آپ کے رب کا (تخت) آجائے گا اور فرشتے بھی صف بستہ چلے آئيں گے
